"","id","material","side","family","tribe","genus","species","type","image","image2","color","bw","complete","corrupt","user","origin","location","accession","date","active","user_modify","user_date"
"3054",4334,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM3","DSCN5077","",1,1,-1,0,"*","","","","",0,"CLC","2021-03-01 18:59:14 EST"
"3055",4335,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM3","DSCN5081","",1,1,-1,0,"*","TM","TM","38931","",1,"EKD","2021-04-15 15:24:40 EDT"
"3056",4336,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM3","DSCN5085","",1,1,-1,0,"*","TM","TM","38934","",1,"EKD","2021-04-15 15:24:58 EDT"
"3057",4337,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM3","DSCN5089","",1,1,-1,0,"*","","","","",0,"CLC","2021-03-01 18:59:32 EST"
"3058",4338,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM3","DSCN5093","",1,1,-1,0,"*","TM","TM","38933","",1,"EKD","2021-04-15 15:25:14 EDT"
"3059",4339,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM3","DSCN5097","",1,1,-1,0,"*","TM","TM","38929","",1,"EKD","2021-04-15 15:25:30 EDT"
"3060",4340,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM3","DSCN5102","",1,1,-1,0,"*","TM","TM","38937","",1,"EKD","2021-04-15 15:25:47 EDT"
"3061",4341,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM3","DSCN5107","",1,1,-1,0,"*","TM","TM","38916","",1,"EKD","2021-04-15 15:25:59 EDT"
"3062",4342,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM3","DSCN5112","",1,1,-1,0,"*","TM","TM","38927","",1,"EKD","2021-04-15 15:26:11 EDT"
"3063",4343,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM3","DSCN5117","",1,1,-1,0,"*","TM","TM","AZ 855","",1,"EKD","2021-04-15 15:26:22 EDT"
"3064",4344,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM3","DSCN5121","",1,1,-1,0,"*","TM","TM","38922","",1,"EKD","2021-04-15 15:26:34 EDT"
"3065",4345,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM3","DSCN5125","",1,1,-1,0,"*","TM","TM","16430","",1,"EKD","2021-04-15 15:26:44 EDT"
"3066",4346,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM3","DSCN5129","",1,1,-1,0,"*","TM","TM","38942","",1,"EKD","2021-04-15 15:26:53 EDT"
"3067",4347,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM3","DSCN5133","",1,1,-1,0,"*","","","","",0,"CLC","2021-03-01 18:59:46 EST"
"3068",4348,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM3","DSCN5137","",1,1,-1,0,"*","","","","",0,"CLC","2021-03-01 18:59:58 EST"
"3069",4349,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM3","DSCN5141","",1,1,-1,0,"*","","","","",0,"CLC","2021-03-01 19:00:23 EST"
"3070",4350,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM3","DSCN5145","",1,1,-1,0,"*","TM","TM","38940","",1,"EKD","2021-04-15 15:27:11 EDT"
"3071",4351,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM3","DSCN5149","",1,1,-1,0,"*","TM","TM","13264","",1,"EKD","2021-04-15 15:27:30 EDT"
"3072",4352,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM3","DSCN5153","",1,1,-1,0,"*","TM","TM","32","",1,"EKD","2021-04-15 15:27:35 EDT"
"3073",4353,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM3","DSCN5157","",1,1,-1,0,"*","TM","TM","53","",1,"EKD","2021-04-15 15:27:38 EDT"
"3074",4354,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN3324","",1,1,-1,0,"*","NMB","NMB","599","",1,"EKD","2021-04-16 11:11:59 EDT"
"3075",4355,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN3326","",1,1,-1,0,"*","NMB","NMB","219","",1,"EKD","2021-04-16 11:12:10 EDT"
"3076",4356,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN3329","",1,1,-1,0,"*","NMB","NMB","12100","",1,"EKD","2021-03-24 11:27:31 EDT"
"3077",4357,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4923","",1,1,-1,0,"*","TM","TM","13255","",1,"EKD","2021-04-16 11:12:21 EDT"
"3078",4358,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4927","",1,1,-1,0,"*","TM","TM","38914","",1,"EKD","2021-04-16 11:16:02 EDT"
"3079",4359,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4931","",1,1,-1,0,"*","TM","TM","3215","",1,"EKD","2021-04-16 11:16:06 EDT"
"3080",4360,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4935","",1,1,-1,0,"*","TM","TM","38919","",1,"EKD","2021-04-16 11:16:11 EDT"
"3081",4361,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4939","",1,1,-1,0,"*","TM","TM","38932","",1,"EKD","2021-04-16 11:16:17 EDT"
"3082",4362,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4943","",1,1,-1,0,"*","TM","TM","38930","",1,"EKD","2021-04-16 11:16:24 EDT"
"3083",4363,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4947","",1,1,-1,0,"*","TM","TM","38942","",1,"EKD","2021-04-16 11:16:33 EDT"
"3084",4364,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4951","",1,1,-1,0,"*","TM","TM","11506","",1,"EKD","2021-04-16 11:16:45 EDT"
"3085",4365,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4955","",1,1,-1,0,"*","TM","TM","13251","",1,"EKD","2021-04-16 11:16:51 EDT"
"3086",4366,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4959","",1,1,-1,0,"*","TM","TM","38926","",1,"EKD","2021-04-16 11:16:57 EDT"
"3087",4367,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4963","",1,1,-1,0,"*","TM","TM","38925","",1,"EKD","2021-04-16 11:17:04 EDT"
"3088",4368,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4967","",1,1,-1,0,"*","TM","TM","16430","",1,"EKD","2021-04-16 11:17:17 EDT"
"3089",4369,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4971","",1,1,-1,0,"*","TM","TM","38916","",1,"EKD","2021-04-16 11:17:24 EDT"
"3090",4370,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4975","",1,1,-1,0,"*","TM","TM","13252","",1,"EKD","2021-04-16 11:17:35 EDT"
"3091",4371,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4980","",1,1,-1,0,"*","TM","TM","38927","",1,"EKD","2021-04-16 11:17:41 EDT"
"3092",4372,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4984","",1,1,-1,0,"*","TM","TM","39","",1,"EKD","2021-04-16 11:17:46 EDT"
"3093",4373,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4988","",1,1,-1,0,"*","TM","TM","13258","",1,"EKD","2021-04-16 11:17:50 EDT"
"3094",4374,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4992","",1,1,-1,0,"*","TM","TM","1855","",1,"EKD","2021-04-16 11:17:55 EDT"
"3095",4375,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4996","",1,1,-1,0,"*","TM","TM","38938","",1,"EKD","2021-04-16 11:18:04 EDT"
"3096",4376,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN5000","",1,1,-1,0,"*","TM","TM","38931","",1,"EKD","2021-04-16 11:18:11 EDT"
"3097",4377,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN5004","",1,1,-1,0,"*","TM","TM","38936","",1,"EKD","2021-04-16 11:18:17 EDT"
"3098",4378,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN5008","",1,1,-1,0,"*","TM","TM","38933","",1,"EKD","2021-04-16 11:18:23 EDT"
"3099",4379,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN5012","",1,1,-1,0,"*","TM","TM","38934","",1,"EKD","2021-04-16 11:18:30 EDT"
"3100",4380,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN5016","",1,1,-1,0,"*","TM","TM","38937","",1,"EKD","2021-04-16 11:18:34 EDT"
"3101",4381,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN5024","",1,1,-1,0,"*","TM","TM","38929","",1,"EKD","2021-04-16 11:18:39 EDT"
"3102",4382,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN5027","",1,1,-1,0,"*","TM","TM","38917","",1,"EKD","2021-04-16 11:18:45 EDT"
"3103",4383,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN5031","",1,1,-1,0,"*","TM","TM","38920","",1,"EKD","2021-04-16 11:18:49 EDT"
"3104",4384,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN5035","",1,1,-1,0,"*","TM","TM","38913","",1,"EKD","2021-04-16 11:19:16 EDT"
"3105",4385,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN5041","",1,1,-1,0,"*","TM","TM","38922","",1,"JKB","2021-05-20 14:10:03 EDT"
"3106",4386,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN3323","",1,1,-1,0,"*","NMB","NMB","599","",1,"EKD","2021-04-16 11:57:01 EDT"
"3107",4387,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN3325","",1,1,-1,0,"*","NMB","NMB","219","",1,"EKD","2021-04-16 11:57:04 EDT"
"3108",4388,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN3328","",1,1,-1,0,"*","NMB","NMB","12100","",1,"EKD","2021-04-16 11:57:08 EDT"
"3109",4389,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4922","",1,1,-1,0,"*","TM","TM","13255","",1,"EKD","2021-04-16 11:59:46 EDT"
"3110",4390,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4926","",1,1,-1,0,"*","TM","TM","38914","",1,"EKD","2021-04-16 11:59:51 EDT"
"3111",4391,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4930","",1,1,-1,0,"*","TM","TM","3215","",1,"EKD","2021-04-16 11:59:55 EDT"
"3112",4392,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4934","",1,1,-1,0,"*","TM","TM","38919","",1,"EKD","2021-04-16 11:59:59 EDT"
"3113",4393,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4938","",1,1,-1,0,"*","TM","TM","38932","",1,"EKD","2021-04-16 12:00:04 EDT"
"3114",4394,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4942","",1,1,-1,0,"*","TM","TM","38930","",1,"EKD","2021-04-16 12:00:11 EDT"
"3115",4395,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4946","",1,1,-1,0,"*","TM","TM","38942","",1,"EKD","2021-04-16 12:00:16 EDT"
"3116",4396,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4950","",1,1,-1,0,"*","TM","TM","11506","",1,"EKD","2021-04-16 12:00:20 EDT"
"3117",4397,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4954","",1,1,-1,0,"*","TM","TM","13251","",1,"EKD","2021-04-16 12:00:27 EDT"
"3118",4398,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4958","",1,1,-1,0,"*","TM","TM","38926","",1,"EKD","2021-04-16 12:00:34 EDT"
"3119",4399,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4962","",1,1,-1,0,"*","TM","TM","38925","",1,"EKD","2021-04-16 12:00:41 EDT"
"3120",4400,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4966","",1,1,-1,0,"*","TM","TM","16430","",1,"EKD","2021-04-16 12:00:48 EDT"
"3121",4401,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4970","",1,1,-1,0,"*","TM","TM","38916","",1,"EKD","2021-04-16 12:00:54 EDT"
"3122",4402,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4974","",1,1,-1,0,"*","TM","TM","13252","",1,"EKD","2021-04-16 12:00:59 EDT"
"3123",4403,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4979","",1,1,-1,0,"*","TM","TM","38927","",1,"EKD","2021-04-16 12:01:11 EDT"
"3124",4404,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4983","",1,1,-1,0,"*","TM","TM","39","",1,"EKD","2021-04-16 12:01:16 EDT"
"3125",4405,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4987","",1,1,-1,0,"*","TM","TM","13258","",1,"EKD","2021-04-16 12:01:21 EDT"
"3126",4406,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4991","",1,1,-1,0,"*","TM","TM","1855","",1,"EKD","2021-04-16 12:01:25 EDT"
"3127",4407,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4995","",1,1,-1,0,"*","TM","TM","38938","",1,"EKD","2021-04-16 12:01:30 EDT"
"3128",4408,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4999","",1,1,-1,0,"*","TM","TM","38931","",1,"EKD","2021-04-16 12:01:38 EDT"
"3129",4409,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN5003","",1,1,-1,0,"*","TM","TM","38936","",1,"EKD","2021-04-16 12:01:42 EDT"
"3130",4410,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN5007","",1,1,-1,0,"*","TM","TM","38933","",1,"EKD","2021-04-16 12:01:45 EDT"
"3131",4411,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN5011","",1,1,-1,0,"*","TM","TM","38934","",1,"EKD","2021-04-16 12:01:49 EDT"
"3132",4412,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN5015","",1,1,-1,0,"*","TM","TM","38937","",1,"EKD","2021-04-16 12:01:54 EDT"
"3133",4413,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN5023","",1,1,-1,0,"*","TM","TM","38929","",1,"EKD","2021-04-16 12:02:01 EDT"
"3134",4414,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN5026","",1,1,-1,0,"*","TM","TM","38917","",1,"EKD","2021-04-16 12:02:11 EDT"
"3135",4415,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN5030","",1,1,-1,0,"*","TM","TM","38920","",1,"EKD","2021-04-16 12:02:22 EDT"
"3136",4416,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN5034","",1,1,-1,0,"*","TM","TM","38913","",1,"EKD","2021-04-16 12:02:29 EDT"
"3137",4417,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN5040","",1,1,-1,0,"*","TM","TM","unnumbered","",1,"EKD","2021-04-16 12:02:40 EDT"
"3138",4418,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN3327","",1,1,-1,0,"*","NMB","NMB","12100","",1,"EKD","2021-04-19 11:45:54 EDT"
"3139",4419,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN3331","",1,1,-1,0,"*","NMB","NMB","A 996","",1,"EKD","2021-04-19 11:45:58 EDT"
"3140",4420,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN4921","",1,1,-1,0,"*","TM","TM","13255","",1,"EKD","2021-04-19 11:48:27 EDT"
"3141",4421,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN4925","",1,1,-1,0,"*","TM","TM","38914","",1,"EKD","2021-04-19 11:48:32 EDT"
"3142",4422,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN4929","",1,1,-1,0,"*","TM","TM","3215","",1,"EKD","2021-04-19 11:48:37 EDT"
"3143",4423,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN4933","",1,1,-1,0,"*","TM","TM","38919","",1,"EKD","2021-04-19 11:48:43 EDT"
"3144",4424,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN4937","",1,1,-1,0,"*","TM","TM","38932","",1,"EKD","2021-04-19 11:48:49 EDT"
"3145",4425,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN4941","",1,1,-1,0,"*","TM","TM","38930","",1,"EKD","2021-04-19 11:48:58 EDT"
"3146",4426,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN4945","",1,1,-1,0,"*","TM","TM","38942","",1,"EKD","2021-04-19 11:49:07 EDT"
"3147",4427,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN4949","",1,1,-1,0,"*","TM","TM","11506","",1,"EKD","2021-04-19 11:49:12 EDT"
"3148",4428,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN4953","",1,1,-1,0,"*","TM","TM","13251","",1,"EKD","2021-04-19 11:49:17 EDT"
"3149",4429,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN4957","",1,1,-1,0,"*","TM","TM","38926","",1,"EKD","2021-04-19 11:49:22 EDT"
"3150",4430,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN4961","",1,1,-1,0,"*","TM","TM","38925","",1,"EKD","2021-04-19 11:49:30 EDT"
"3151",4431,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN4965","",1,1,-1,0,"*","TM","TM","16430","",1,"EKD","2021-04-19 11:49:36 EDT"
"3152",4432,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN4969","",1,1,-1,0,"*","TM","TM","38916","",1,"EKD","2021-04-19 11:49:42 EDT"
"3153",4433,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN4973","",1,1,-1,0,"*","TM","TM","13252","",1,"EKD","2021-04-19 11:49:53 EDT"
"3154",4434,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN4978","",1,1,-1,0,"*","TM","TM","38927","",1,"EKD","2021-04-19 11:50:01 EDT"
"3155",4435,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN4982","",1,1,-1,0,"*","TM","TM","39","",1,"EKD","2021-04-19 11:50:07 EDT"
"3156",4436,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN4986","",1,1,-1,0,"*","TM","TM","13258","",1,"EKD","2021-04-19 11:50:12 EDT"
"3157",4437,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN4990","",1,1,-1,0,"*","TM","TM","1855","",1,"EKD","2021-04-19 11:50:18 EDT"
"3158",4438,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN4994","",1,1,-1,0,"*","TM","TM","38938","",1,"EKD","2021-04-19 11:50:30 EDT"
"3159",4439,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN4998","",1,1,-1,0,"*","TM","TM","38931","",1,"EKD","2021-04-19 11:50:37 EDT"
"3160",4440,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN5002","",1,1,-1,0,"*","TM","TM","38936","",1,"EKD","2021-04-19 11:50:45 EDT"
"3161",4441,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN5006","",1,1,-1,0,"*","TM","TM","38933","",1,"EKD","2021-04-19 11:50:52 EDT"
"3162",4442,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN5010","",1,1,-1,0,"*","TM","TM","38934","",1,"EKD","2021-04-19 11:50:57 EDT"
"3163",4443,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN5014","",1,1,-1,0,"*","TM","TM","38937","",1,"EKD","2021-04-19 11:51:01 EDT"
"3164",4444,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN5022","",1,1,-1,0,"*","TM","TM","38929","",1,"EKD","2021-04-19 11:51:07 EDT"
"3165",4445,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN5025","",1,1,-1,0,"*","TM","TM","38917","",1,"EKD","2021-04-19 11:51:16 EDT"
"3166",4446,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN5029","",1,1,-1,0,"*","TM","TM","38920","",1,"EKD","2021-04-19 11:51:22 EDT"
"3167",4447,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3","DSCN5033","",1,1,-1,0,"*","TM","TM","38913","",1,"EKD","2021-04-19 11:51:27 EDT"
"3168",4448,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN3361","",1,1,-1,0,"*","NMB","NMB","No number #4","",1,"EKD","2021-04-19 11:54:10 EDT"
"3169",4449,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN3366","",1,1,-1,0,"*","NMB","NMB","9848","",1,"EKD","2021-04-19 11:54:15 EDT"
"3170",4450,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN3370","",1,1,-1,0,"*","NMB","NMB","No number #2","",1,"EKD","2021-04-19 11:54:22 EDT"
"3171",4451,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN4345","",1,1,-1,0,"*","NMB","NMB","12355","",1,"EKD","2021-04-19 11:54:28 EDT"
"3172",4452,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5241","",1,1,-1,0,"*","TM","TM","3293","",1,"EKD","2021-04-19 11:57:02 EDT"
"3173",4453,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5244","",1,1,-1,0,"*","TM","TM","3297","",1,"EKD","2021-04-19 11:57:07 EDT"
"3174",4454,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5248","",1,1,-1,0,"*","TM","TM","AZ 1260","",1,"EKD","2021-04-19 11:57:25 EDT"
"3175",4455,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5252","",1,1,-1,0,"*","TM","TM","AZ 152","",1,"EKD","2021-04-19 11:57:30 EDT"
"3176",4456,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5256","",1,1,-1,0,"*","TM","TM","13096","",1,"EKD","2021-04-19 11:57:35 EDT"
"3177",4457,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5260","",1,1,-1,0,"*","TM","TM","686","",1,"EKD","2021-04-19 11:57:41 EDT"
"3178",4458,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5264","",1,1,-1,0,"*","TM","TM","10991","",1,"EKD","2021-04-19 11:57:46 EDT"
"3179",4459,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5268","",1,1,-1,0,"*","TM","TM","16707","",1,"EKD","2021-04-19 11:57:51 EDT"
"3180",4460,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5272","",1,1,-1,0,"*","TM","TM","K 34","",1,"EKD","2021-04-19 11:58:47 EDT"
"3181",4461,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5276","",1,1,-1,0,"*","","","","",0,"",""
"3182",4462,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5284","",1,1,-1,0,"*","TM","TM","13097","",1,"EKD","2021-04-19 11:59:02 EDT"
"3183",4463,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5288","",1,1,-1,0,"*","TM","TM","AZ 2819","",1,"EKD","2021-04-19 11:59:11 EDT"
"3184",4464,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5292","",1,1,-1,0,"*","TM","TM","CR 676","",1,"EKD","2021-04-19 11:59:15 EDT"
"3185",4465,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5295","",1,1,-1,0,"*","TM","TM","13098","",1,"EKD","2021-04-19 11:59:20 EDT"
"3186",4466,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5299","",1,1,-1,0,"*","","","","",0,"",""
"3187",4467,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5303","",1,1,-1,0,"*","TM","TM","13094","",1,"EKD","2021-04-21 11:15:47 EDT"
"3188",4468,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5307","",1,1,-1,0,"*","TM","TM","4246","",1,"EKD","2021-04-21 11:15:58 EDT"
"3189",4469,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5311","",1,1,-1,0,"*","TM","TM","AZ 1261","",1,"EKD","2021-04-21 11:16:06 EDT"
"3190",4470,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","DSCN3360","",1,1,-1,0,"*","TM","TM","No number #4","",1,"EKD","2021-04-21 11:16:40 EDT"
"3191",4471,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","DSCN3365","",1,1,-1,0,"*","TM","TM","9848","",1,"EKD","2021-04-21 11:16:44 EDT"
"3192",4472,"Extant","L","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","DSCN3369","",1,1,-1,0,"*","TM","TM","No number #2","",1,"EKD","2021-04-21 11:16:52 EDT"
